aorlov	WOS:000255117100047	10.1063/1.2911748
aorlov	WOS:000246343700007	
aorlov	WOS:000248491700065	10.1116/1.2433986
aorlov	WOS:000246343700006	
aorlov	WOS:000244303400028	
aorlov	WOS:000244303400024	
aorlov	WOS:000249377700005	
aorlov	WOS:000241566600002	10.1109/TMAG.2006.882377
aorlov	WOS:000452439100049	10.1116/1.5050379
aorlov	WOS:000449632300013	10.1038/s41598-018-34819-4
aorlov	WOS:000444809600016	10.1116/1.5044534
aorlov	WOS:000444752900082	10.1007/s11033-018-4226-4
aorlov	WOS:000432372400045	10.1116/1.5022483
aorlov	WOS:000428402300010	10.1080/14697688.2017.1351619
aorlov	WOS:000424920500004	10.7755/FB.116.2.4
aorlov	WOS:000411090900011	10.1109/TTHZ.2017.2715420
aorlov	WOS:000413074100002	10.1088/1361-6528/aa6c06
aorlov	WOS:000400530100006	10.1016/j.infrared.2017.02.008
aorlov	WOS:000398718700037	10.3390/app7030246
aorlov	WOS:000393848800056	10.1021/acs.nanolett.6b04354
aorlov	WOS:000380148000012	10.1080/03632415.2016.1182513
aorlov	WOS:000380026400001	10.1109/TNANO.2016.2556321
aorlov	WOS:000375115800040	10.1116/1.4937992
aorlov	WOS:000366319300005	10.1109/TMTT.2015.2496379
aorlov	WOS:000365303800004	10.1109/TTHZ.2015.2479220
aorlov	WOS:000375115800023	10.1116/1.4935960
aorlov	WOS:000366055600035	10.1116/1.4932156
aorlov	WOS:000362146700013	10.1016/j.infrared.2015.07.016
aorlov	WOS:000353897000005	10.1109/TTHZ.2015.2418581
aorlov	WOS:000350805500001	10.3402/polar.v34.25356
aorlov	WOS:000351369400024	10.1109/TNANO.2015.2397861
aorlov	WOS:000349465900235	10.1109/TMAG.2014.2325853
aorlov	WOS:000345087900029	10.1109/TNANO.2014.2358532
aorlov	WOS:000339540700079	10.1021/jp504733r
aorlov	WOS:000338106000087	10.1063/1.4884735
aorlov	WOS:000335964200041	10.1116/1.4863275
aorlov	WOS:000327428600046	10.1109/TNANO.2013.2281373
aorlov	WOS:000325748900027	10.1016/j.cplett.2013.07.056
aorlov	WOS:000325175900032	10.1093/nar/gkt537
aorlov	WOS:000324501600013	10.1109/TNANO.2013.2273183
aorlov	WOS:000322306500013	10.1080/00028487.2012.730113
aorlov	WOS:000319009300006	10.1109/TNANO.2013.2247057
aorlov	WOS:000316201000021	10.1109/TNANO.2013.2245338
aorlov	WOS:000316201000009	10.1109/TNANO.2012.2236568
aorlov	WOS:000313777900013	10.1080/14697688.2012.686669
aorlov	WOS:000311667300074	10.1116/1.4750217
aorlov	WOS:000306189800057	10.1143/JJAP.51.06FE10
aorlov	WOS:000302087100001	10.1109/JQE.2012.2189758
aorlov	WOS:000301806800012	10.3989/scimar.03439.22C
aorlov	WOS:000298538800046	10.1116/1.3640752
aorlov	WOS:000298538800047	10.1116/1.3644340
aorlov	WOS:000293854800008	10.1116/1.3597833
aorlov	WOS:000301420900002	10.1109/TNANO.2010.2056697
aorlov	WOS:000285015200058	10.1116/1.3511432
aorlov	WOS:000285015200059	10.1116/1.3498748
aorlov	WOS:000284091300003	10.1109/TNANO.2010.2060347
aorlov	WOS:000282478800052	10.1063/1.3484959
aorlov	WOS:000274995300024	10.1109/LED.2009.2038498
aorlov	WOS:000274179900045	10.1063/1.3298557
aorlov	WOS:000273844700009	10.3750/AIP2009.39.2.09
aorlov	WOS:000272803400167	10.1116/1.3259956
aorlov	WOS:000253764200133	10.1103/PhysRevB.77.075414
aorlov	WOS:000272756600069	10.1063/1.3265919
aorlov	WOS:000261385600143	10.1116/1.2978877
aorlov	WOS:000250138500005	10.1088/0957-4484/18/44/445203
aorlov	WOS:000239376500128	10.1063/1.2243341
